"Tweet_Date"|"Tweet_Text"|"Tweet_Handle"
"Thu Dec 26 051718 0000 2013"|"RT arpanps AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   httptcoCwTJ39DzCo AAP"|"virendrasing"
"Thu Dec 26 051707 0000 2013"|"RT bharatbuilder Have you donated yet mangoe60 100Cr   AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   ht"|"avinashiitd"
"Thu Dec 26 051643 0000 2013"|"RT IND60 The rise of AamAadmiParty twitter followers vs Facebook likes httptcoT4I9GK193T"|"karmadude"
"Thu Dec 26 051633 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"AAPYashPatel"
"Thu Dec 26 051533 0000 2013"|"AamAadmiParty kejriwal should take a stand on kargill for profit scam not heard hin speak  is it  bonhomie with congress"|"ravish12345"
"Thu Dec 26 051502 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP he will simply give 700lts of free waterlets see how he manages d deficit in budget"|"NivasanN"
"Thu Dec 26 051501 0000 2013"|"KSVSUBRAMANIAN MeTalkTruth AamAadmiParty ArvindKejriwal ya absolutely correct governance is of AAP only but t 2 avoid relctin cong sprt"|"harshalbaser"
"Thu Dec 26 051458 0000 2013"|"RT DilipSReddy Traditional parties will soon accept to engage with clean parties AAP LSP amp NBP to sustain AamAadmiParty LoksattaPar"|"PrinceKumarIITD"
"Thu Dec 26 051439 0000 2013"|"aashisha1 AamAadmiParty  AAP donation frm people  BJP copy"|"AayushmaanD"
"Thu Dec 26 051438 0000 2013"|"RT rajeevmp AamAadmiParty Delhi India httptcovJuVSjFYL1"|"nkumar4180"
"Thu Dec 26 051422 0000 2013"|"AamAadmiParty Assam Swaraj Yatra Getting Huge Response In Guwahati  People Joining AAP In Large Numbers  httptcop5LMff8JhY"|"sameer30101982"
"Thu Dec 26 051358 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"Pankajitc"
"Thu Dec 26 051239 0000 2013"|"RT arpanps AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   httptcoCwTJ39DzCo AAP"|"JabTakHaiKhan"
"Thu Dec 26 051151 0000 2013"|"RT arpanps AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   httptcoCwTJ39DzCo AAP"|"PrinceKumarIITD"
"Thu Dec 26 051124 0000 2013"|"RT ratanmaitra MT Donkeyji    AamAadmiParty  AAP looking for volunteers across the country Devote your spare time Join online http"|"amitazad67"
"Thu Dec 26 051113 0000 2013"|"AamAadmiParty  Request to indian media  AAP came with clean intention to serve peopleDont make small things as breaking newsex Binni"|"LPHULYAN"
"Thu Dec 26 051105 0000 2013"|"AamAadmiParty please start selling AAP topi on your website another source of funds collection for loksabha election  sell for Re 5"|"jagdev111"
"Thu Dec 26 051038 0000 2013"|"AamAadmiParty what about AAP bluf with the people of Delhi"|"ravish12345"
"Thu Dec 26 051032 0000 2013"|"RT antyagi AAP membership drive in Vaishali ghaziabad  Amazing reaponse of ppl JoinAAP JoinAAP AamAadmiParty httptcoURICX3swHq"|"jaydeep3199"
"Thu Dec 26 051025 0000 2013"|"ndtv In alliance with Cong AamAadmiParty wants2 get rid of corruptionists is joke with people of India Is it a plan2 cut BJPs vote"|"AmalkumarjhaJha"
"Thu Dec 26 051022 0000 2013"|"Swaraj Yatra Of AamAadmiParty Assam In Guwahati  Getting A Huge Response  People Joining AAP In Huge Numbers  httptcowEQpMEJiXW"|"sameer30101982"
"Thu Dec 26 051009 0000 2013"|"RT ChaloDelhi New fashion of India BROOM2 LS2014 JoinAAP AAP AamAadmiParty httptcoNZwaHXY0zY"|"achinth"
"Thu Dec 26 050754 0000 2013"|"aapkipreeti AamAadmiParty VishalDadlani ampsoon well c PM chair ocupyd by sum1 we cn relate2 Unlike now whr it seats Top OfA certain Brass"|"roorkeewal"
"Thu Dec 26 050739 0000 2013"|"AamAadmiParty  28th December was a historical day for INC Now it is and will be historical day for Aam Aadmi"|"anandvssd"
"Thu Dec 26 050731 0000 2013"|"chhabs ArvindKejriwal AamAadmiParty Overheard 2 Aunties at IGI airport discussing this thing yday Correct pulse pakda hai Article pls"|"nagrathnam"
"Thu Dec 26 050724 0000 2013"|"RT antyagi AAP membership drive in Vaishali ghaziabad  Amazing reaponse of ppl JoinAAP JoinAAP AamAadmiParty httptcoURICX3swHq"|"Aapfans1"
"Thu Dec 26 050710 0000 2013"|"RT antyagi AAP membership drive in Vaishali ghaziabad  Amazing reaponse of ppl JoinAAP JoinAAP AamAadmiParty httptcoURICX3swHq"|"sachintathod"
"Thu Dec 26 050708 0000 2013"|"RT NivasanN DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain cuz security is assessed and provided by Center"|"mylovenamo"
"Thu Dec 26 050642 0000 2013"|"darpans htTweets ArvindKejriwal AamAadmiParty CM of Delhi having Darbar at Kasumbi defies logic"|"sanjumanu093"
"Thu Dec 26 050609 0000 2013"|"RT sandeepbisht01 success of AamAadmiParty is Best People from different skills Volunteering without 0 Personal Interest amp Counting"|"Djjpn"
"Thu Dec 26 050605 0000 2013"|"RT antyagi AAP membership drive in Vaishali ghaziabad  Amazing reaponse of ppl JoinAAP JoinAAP AamAadmiParty httptcoURICX3swHq"|"nkumar4180"
"Thu Dec 26 050451 0000 2013"|"Where can I get AAP merchandise aamaadmiparty joinaap"|"angrynetizen"
"Thu Dec 26 050432 0000 2013"|"ArvindKejriwal ur line sirji collective wisdom better than individualso dont wait  join AamAadmiPartyFor corruption free INDIA"|"gauravkumar02"
"Thu Dec 26 050411 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain cuz security is assessed and provided by Center"|"NivasanN"
"Thu Dec 26 050312 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain next promise which he wud brk wud be reg securitymark my words"|"NivasanN"
"Thu Dec 26 050236 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"nkumar4180"
"Thu Dec 26 050215 0000 2013"|"chhabs and they blame Maya for Georgette Mamata for floaters amp Jaya for her clothes  ArvindKejriwal AamAadmiParty"|"neetakolhatkar"
"Thu Dec 26 050154 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain and AK also said that unless v get majority we wont form Govt"|"NivasanN"
"Thu Dec 26 050126 0000 2013"|"RT Donkeyji PG College Rishikesh students joining AamAadmiParty VIA AamAdmiZindabad httptcoPtuYK9TMm3"|"kejriwalfanclub"
"Thu Dec 26 050118 0000 2013"|"THANKS TO DEHLI PEOPLE TO BELEIVE IN AAPAamAadmiParty"|"ajayjathiar"
"Thu Dec 26 050057 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain lets see who maintained their promiseAAP said no coalition und any circ"|"NivasanN"
"Thu Dec 26 050056 0000 2013"|"Lot of curiosity about AamAadmiParty in Pakistan People looking for similar alternative to VIP culture corruption misgovernance here"|"SameerArshad1"
"Thu Dec 26 050036 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"iAnshulG"
"Thu Dec 26 045910 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"sivaraman71"
"Thu Dec 26 045827 0000 2013"|"RT ramki AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptcoX6SY5ZyctV"|"BangaloreBhumi"
"Thu Dec 26 045826 0000 2013"|"I wonder if ArvindKejriwal plans on wearing that AamAadmiParty white topi at all times  Thats enough for the fashion statement AK Ji"|"chhabs"
"Thu Dec 26 045648 0000 2013"|"MeanSeahawk apshaha AamAadmiParty That is unfair Many people from the Industry incl this person supported IAC protests and AAP"|"crguna"
"Thu Dec 26 045622 0000 2013"|"RT Donkeyji PG College Rishikesh students joining AamAadmiParty VIA AamAdmiZindabad httptcoPtuYK9TMm3"|"sachintathod"
"Thu Dec 26 045539 0000 2013"|"I am sure u will eat ur words if AAP is given 6mths time rajeevmp AamAadmiParty Delhi India httptcoNqqRNxeBVR tweet201213"|"suro6774"
"Thu Dec 26 045538 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"munnnabai"
"Thu Dec 26 045530 0000 2013"|"RT ratanmaitra MT Donkeyji    AamAadmiParty  AAP looking for volunteers across the country Devote your spare time Join online http"|"vrbberaj"
"Thu Dec 26 045504 0000 2013"|"shekharkapur AamAadmiParty AnilKapoor Glad to hear coming from the maker himself but will anil sir give any feedback on this or is busy"|"pj77in"
"Thu Dec 26 045444 0000 2013"|"AAP The list of Proposed Cabinet MinistersAAPKeSevak AamAadmiParty httptcofppJA4SWVM"|"kunalwonder"
"Thu Dec 26 045429 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"hellogc2000"
"Thu Dec 26 045418 0000 2013"|"RT bharatbuilder Have you donated yet mangoe60 100Cr   AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   ht"|"Killdom"
"Thu Dec 26 045417 0000 2013"|"RT rajeevmp AamAadmiParty Delhi India httptcovJuVSjFYL1"|"meetrosh1"
"Thu Dec 26 045407 0000 2013"|"RT bharatbuilder Have you donated yet mangoe60 100Cr   AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   ht"|"antyagi"
"Thu Dec 26 045402 0000 2013"|"RT Donkeyji PG College Rishikesh students joining AamAadmiParty VIA AamAdmiZindabad httptcoPtuYK9TMm3"|"JaduiJhaadu"
"Thu Dec 26 045330 0000 2013"|"RT rajeevmp AamAadmiParty Delhi India httptcovJuVSjFYL1"|"rakesh710"
"Thu Dec 26 045324 0000 2013"|"First you taught  less expense more seats now Its time to teach  NETAGIRI WITHOUT CHORI  AAP Riczb AamAadmiParty"|"vinodcyber"
"Thu Dec 26 045315 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"ankitlal"
"Thu Dec 26 045250 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"hukamrawat"
"Thu Dec 26 045240 0000 2013"|"RT darpans Delhi CMdesignate ArvindKejriwal to arrive shortly for his Janata Darbar at AamAadmiParty office in Kaushambi Ghaziabad h"|"AkshayMarathe"
"Thu Dec 26 045230 0000 2013"|"AamAadmiParty atleast basic needs should be free of cost in India foodwater and shelter joinAAP for better India"|"porwalvivek"
"Thu Dec 26 045230 0000 2013"|"AamAadmiParty atleast basic needs should be free of cost in India foodwater and shelter joinAAP for better India"|"porwalvivek"
"Thu Dec 26 045227 0000 2013"|"RT krissh9207 AamAadmiParty membership drive in Vaishali ghaziabad  Amazing response of ppl JoinAAP JoinAAP Vote4Aap  httptco"|"Killdom"
"Thu Dec 26 045218 0000 2013"|"aamaadmiparty aapyogendra when will you fulfill  1 primise How shamelessly u ask for volunteers when even 1 not fulfilled "|"bodhisatvaayan"
"Thu Dec 26 045154 0000 2013"|"RT adityapranav ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   Id"|"DrDevG"
"Thu Dec 26 045129 0000 2013"|"RT TwittSriNivas I believe in me I believe in clean politics I believe in AamAadmiParty against the high tide in ocean of rumours http"|"Impres78"
"Thu Dec 26 045117 0000 2013"|"ideacellular TV Ad referring to AamAadmiPartys referendum in Delhi What an Idea SirJi httptcoh1wWZK32qO   IdeaforDemocracy AAP"|"adityapranav"
"Thu Dec 26 045102 0000 2013"|"DrPuneetArora1 mylovenamo AamAadmiParty JoinAAP SatyendarJain bossbut AAP is eating with borrowed set of teeth of Cong"|"NivasanN"
"Thu Dec 26 045056 0000 2013"|"AamAadmiParty 1st fulfill the promises made in Delhi then I will join for sure"|"RhoFemaa"
"Thu Dec 26 045008 0000 2013"|"RT bharatbuilder Have you donated yet mangoe60 100Cr   AamAadmiParty Party eyes Rs 100crore war chest for Lok Sabha elections   ht"|"AAPRaigad"
"Thu Dec 26 045006 0000 2013"|"Handful of corrupt politicianBureaucrat amp Corporate has looted taxpayers money  These crooks amp thugs must be jailed  AamAadmiParty"|"shahsuneel"
"Thu Dec 26 044950 0000 2013"|"JPLOKSATTA good to hear LS collaboration with AAP All the best AamAadmiParty aartic02"|"sarkrahul"
"Thu Dec 26 044946 0000 2013"|"aashisha1 AamAadmiParty Well a really good one"|"Ameya98salankar"
"Thu Dec 26 044924 0000 2013"|"RT aapblrcvrmnngr The unseen impact of AAP in India httptcoBxg7Q7xrAO   AAP ArvindKejriwal AamAadmiParty AAPKarnataka AAPBanga"|"vishalwiw"
"Thu Dec 26 044856 0000 2013"|"AamAadmiParty Cat like Congress has its tail stuck under CMs chair  It can only writhe in pain but can do nothing"|"ajay3658"
"Thu Dec 26 044854 0000 2013"|"RT ChaloDelhi A thousand Arvind Kejriwals now bloom in India post AAPs success httptcoNQd7RgKmeQ AamAadmiParty ArvindKejriwal D"|"sivaraman71"
"Thu Dec 26 044854 0000 2013"|"mylovenamo NivasanN AamAadmiParty JoinAAP SatyendarJain see u as lower gareeb double standardised opposition for next 20 years or more"|"DrPuneetArora1"
"Thu Dec 26 044822 0000 2013"|"mylovenamo NivasanN AamAadmiParty JoinAAP SatyendarJain kaka ji can undrstnd the frustration of cant eat despite 32 teeth too"|"DrPuneetArora1"
"Thu Dec 26 044819 0000 2013"|"AamAadmiParty is yet to form govt but media amp others started throwing meaningless Q on them  Y do not they ask same Q to other Party too"|"shahsuneel"
"Thu Dec 26 044802 0000 2013"|"AamAadmiParty Once in office AAP must name new Roads Hospitals etc on the name of AAM AADMI and not VIPs"|"ajay3658"
"Thu Dec 26 044758 0000 2013"|"RT sandeepbisht01 success of AamAadmiParty is Best People from different skills Volunteering without 0 Personal Interest amp Counting"|"rupeshshukla5"
"Thu Dec 26 044730 0000 2013"|"FALL OF AAP STARTED httptcoat7wOLa4ZG AamAadmiParty ArvindKejriwal DrKumarVishwas AapYogendra AapKaGopalRai msisodia"|"drgpradhan"
"Thu Dec 26 044705 0000 2013"|"chinesechinu Online ban sakta hai httptcoWiH2sCdbtQ otherwise contact AAPThane office"|"AkshayMarathe"
"Thu Dec 26 044607 0000 2013"|"AamAadmiParty ArvindKejriwal u made it possible for evry common man of india 2 work amp mke d change happen rather then only think about it"|"DeepakMowar"
"Thu Dec 26 044604 0000 2013"|"JairamRamesh says Congress will not extend blind support to Aam Aadmi Party  httptcogZpIwO8YS0 India AamAadmiParty"|"InfoblazeIND"
"Thu Dec 26 044521 0000 2013"|"and now Arnab wnts a deadline on promises from a party tht has is not yet in govt mediahyprocrisy arnabspeakstoomuch AamAadmiParty"|"vedavyasa"
"Thu Dec 26 044516 0000 2013"|"AamAadmiParty IF A KING CANT MAKE HAPPY TO ITS COMMONS IN HIS TERRITORY HE HAS NO RIGHT TO BE A KING I HOPE YOU WILL FULFILL AL PROMISES"|"vijaywood"
"Thu Dec 26 044410 0000 2013"|"For 65 yrs media has not qstindchangedinfluenced pfomce of congress govt mediahyprocrisy arnabspeakstoomuch aap AamAadmiParty"|"vedavyasa"
"Thu Dec 26 044346 0000 2013"|"The unseen impact of AAP in India httptcoBxg7Q7xrAO   AAP ArvindKejriwal AamAadmiParty AAPKarnataka AAPBangalore"|"aapblrcvrmnngr"
"Thu Dec 26 044337 0000 2013"|"RT LawHasToWork Similiraty between 1947 and 2014 AAP  CON BJP NaMo narendramodi ArvindKejriwal BJP4India AamAadmiParty httptc"|"AngelProfessor"
"Thu Dec 26 044333 0000 2013"|"LawHasToWork narendramodi ArvindKejriwal BJP4India AamAadmiParty Explain the meaning please Edutainment links if possible Thanks"|"AngelProfessor"
"Thu Dec 26 044320 0000 2013"|"RT shahsuneel DevinderSharma If any govt work honestly for the welfare of the people existing charges on every item can be cut by 50"|"KuldeepSharrma"
"Thu Dec 26 044301 0000 2013"|"Most of the existing political party are ruled by dynasty and like family run business  AamAadmiParty is the only party of common man"|"shahsuneel"
"Thu Dec 26 044256 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"vinnitweets"
"Thu Dec 26 044235 0000 2013"|"AamAadmiParty shld rename themselves Bhartiya Aam aadmi Party  BAAP"|"MrMogambo"
"Thu Dec 26 044221 0000 2013"|"RT Donkeyji PG College Rishikesh students joining AamAadmiParty VIA AamAdmiZindabad httptcoPtuYK9TMm3"|"gr8india"
"Thu Dec 26 044211 0000 2013"|"RT rajeevmp AamAadmiParty Delhi India httptcovJuVSjFYL1"|"gr8india"
"Thu Dec 26 044149 0000 2013"|"For all the criticism the public opinion poll by AamAadmiParty suggests a move towards the referendum approach in developed nations UK"|"akshayjoshi"
"Thu Dec 26 044117 0000 2013"|"Nexus of corrupt politician bureaucrat amp corporate has snatched the right of common man  AamAadmiParty will bring tremendous change"|"shahsuneel"
"Thu Dec 26 044117 0000 2013"|"89Poojain AamAadmiParty AAP is going to make party in Delhi It decision to touch the feeling of people is change the way of other parties"|"16Satyaveer"
"Thu Dec 26 044046 0000 2013"|"I m the supporter of AamAadmiParty and ArvindKejriwal jibt no one is with me"|"groveraayush"
"Thu Dec 26 044005 0000 2013"|"livemintCorporate lessons from AamAadmiPartys Victory Cos need 2 rethink Strategy amp learn from AAP httptcoThezD6H7lG Pinterest"|"SunjayJK"
"Thu Dec 26 043943 0000 2013"|"AamAadmiParty Delhi India httptcovJuVSjFYL1"|"rajeevmp"
"Thu Dec 26 043937 0000 2013"|"DevinderSharma If any govt work honestly for the welfare of the people existing charges on every item can be cut by 50  AamAadmiParty"|"shahsuneel"
"Thu Dec 26 043920 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"gauravkumar02"
"Thu Dec 26 043857 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"ptnkant"
"Thu Dec 26 043849 0000 2013"|"tp207 spandey2004 AamAadmiParty truly said"|"meetbeniwal"
"Thu Dec 26 043821 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"meetbeniwal"
"Thu Dec 26 043810 0000 2013"|"AamAadmiParty vishaldadlani TheRahulMehra Thy dont realise tht Kejri bomb will create shock and awe like the USs daisycutters"|"prashdavey"
"Thu Dec 26 043751 0000 2013"|"RT ratanmaitra MT Donkeyji    AamAadmiParty  AAP looking for volunteers across the country Devote your spare time Join online http"|"JSNigeria"
"Thu Dec 26 043742 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"sivaraman71"
"Thu Dec 26 043738 0000 2013"|"RT sandeepbisht01 LambaAlka joining AamAadmiParty is very unfortunate I hope this is just an Rumor"|"CAsatishsharma"
"Thu Dec 26 043700 0000 2013"|"RT tp207 We wudnt evn need an AamAadmiParty if ppl scrutinized othr parties as much as thy do to us"|"spandey2004"
